filepath,label
/content/drive/MyDrive/BISINDO/Datasets/bisindo-augmented/K/body white (1)_aug_20.jpg,K
/content/drive/MyDrive/BISINDO/Datasets/bisindo-augmented/K/body white (1)_aug_21.jpg,K
/content/drive/MyDrive/BISINDO/Datasets/bisindo-augmented/K/body white (1)_aug_22.jpg,K
/content/drive/MyDrive/BISINDO/Datasets/bisindo-augmented/K/body white (1)_aug_23.jpg,K
/content/drive/MyDrive/BISINDO/Datasets/bisindo-augmented/K/body white (1)_aug_24.jpg,K
/content/drive/MyDrive/BISINDO/Datasets/bisindo-augmented/K/body white (1)_aug_25.jpg,K
/content/drive/MyDrive/BISINDO/Datasets/bisindo-augmented/K/body white (1)_aug_26.jpg,K
/content/drive/MyDrive/BISINDO/Datasets/bisindo-augmented/K/body white (1)_aug_27.jpg,K
/content/drive/MyDrive/BISINDO/Datasets/bisindo-augmented/K/body white (1)_aug_28.jpg,K
/content/drive/MyDrive/BISINDO/Datasets/bisindo-augmented/K/body white (1)_aug_29.jpg,K
/content/drive/MyDrive/BISINDO/Datasets/bisindo-augmented/K/body white (1)_aug_30.jpg,K
/content/drive/MyDrive/BISINDO/Datasets/bisindo-augmented/K/body white (1)_aug_31.jpg,K
/content/drive/MyDrive/BISINDO/Datasets/bisindo-augmented/K/body white (1)_aug_32.jpg,K
/content/drive/MyDrive/BISINDO/Datasets/bisindo-augmented/K/body white (1)_aug_33.jpg,K
/content/drive/MyDrive/BISINDO/Datasets/bisindo-augmented/K/body white (1)_aug_34.jpg,K
/content/drive/MyDrive/BISINDO/Datasets/bisindo-augmented/K/body white (1)_aug_35.jpg,K
/content/drive/MyDrive/BISINDO/Datasets/bisindo-augmented/K/body white (1)_aug_36.jpg,K
/content/drive/MyDrive/BISINDO/Datasets/bisindo-augmented/K/body white (1)_aug_37.jpg,K
/content/drive/MyDrive/BISINDO/Datasets/bisindo-augmented/K/body white (1)_aug_38.jpg,K
/content/drive/MyDrive/BISINDO/Datasets/bisindo-augmented/K/body white (1)_aug_39.jpg,K
/content/drive/MyDrive/BISINDO/Datasets/bisindo-augmented/K/body white (1)_aug_40.jpg,K
/content/drive/MyDrive/BISINDO/Datasets/bisindo-augmented/K/body white (1)_aug_41.jpg,K
/content/drive/MyDrive/BISINDO/Datasets/bisindo-augmented/K/body white (1)_aug_42.jpg,K
/content/drive/MyDrive/BISINDO/Datasets/bisindo-augmented/K/body white (1)_aug_43.jpg,K
/content/drive/MyDrive/BISINDO/Datasets/bisindo-augmented/K/body white (1)_aug_44.jpg,K
/content/drive/MyDrive/BISINDO/Datasets/bisindo-augmented/K/body white (1)_aug_45.jpg,K
/content/drive/MyDrive/BISINDO/Datasets/bisindo-augmented/K/body white (1)_aug_46.jpg,K
/content/drive/MyDrive/BISINDO/Datasets/bisindo-augmented/K/body white (1)_aug_47.jpg,K
/content/drive/MyDrive/BISINDO/Datasets/bisindo-augmented/K/body white (1)_aug_48.jpg,K
/content/drive/MyDrive/BISINDO/Datasets/bisindo-augmented/K/body white (1)_aug_49.jpg,K
/content/drive/MyDrive/BISINDO/Datasets/bisindo-augmented/K/body white (2)_aug_0.jpg,K
/content/drive/MyDrive/BISINDO/Datasets/bisindo-augmented/K/body white (2)_aug_1.jpg,K
/content/drive/MyDrive/BISINDO/Datasets/bisindo-augmented/K/body white (2)_aug_2.jpg,K
/content/drive/MyDrive/BISINDO/Datasets/bisindo-augmented/K/body white (2)_aug_3.jpg,K
/content/drive/MyDrive/BISINDO/Datasets/bisindo-augmented/K/body white (2)_aug_4.jpg,K
/content/drive/MyDrive/BISINDO/Datasets/bisindo-augmented/K/body white (2)_aug_5.jpg,K
/content/drive/MyDrive/BISINDO/Datasets/bisindo-augmented/K/body white (2)_aug_6.jpg,K
/content/drive/MyDrive/BISINDO/Datasets/bisindo-augmented/K/body white (2)_aug_7.jpg,K
/content/drive/MyDrive/BISINDO/Datasets/bisindo-augmented/K/body white (2)_aug_8.jpg,K
/content/drive/MyDrive/BISINDO/Datasets/bisindo-augmented/K/body white (2)_aug_9.jpg,K
/content/drive/MyDrive/BISINDO/Datasets/bisindo-augmented/K/body white (2)_aug_10.jpg,K
/content/drive/MyDrive/BISINDO/Datasets/bisindo-augmented/K/body white (2)_aug_11.jpg,K
/content/drive/MyDrive/BISINDO/Datasets/bisindo-augmented/K/body white (2)_aug_12.jpg,K
/content/drive/MyDrive/BISINDO/Datasets/bisindo-augmented/K/body white (2)_aug_13.jpg,K
/content/drive/MyDrive/BISINDO/Datasets/bisindo-augmented/K/body white (2)_aug_14.jpg,K
/content/drive/MyDrive/BISINDO/Datasets/bisindo-augmented/K/body white (2)_aug_15.jpg,K
/content/drive/MyDrive/BISINDO/Datasets/bisindo-augmented/K/body white (2)_aug_16.jpg,K
/content/drive/MyDrive/BISINDO/Datasets/bisindo-augmented/K/body white (2)_aug_17.jpg,K
/content/drive/MyDrive/BISINDO/Datasets/bisindo-augmented/K/body white (2)_aug_18.jpg,K
/content/drive/MyDrive/BISINDO/Datasets/bisindo-augmented/K/body white (2)_aug_19.jpg,K
/content/drive/MyDrive/BISINDO/Datasets/bisindo-augmented/K/body white (2)_aug_20.jpg,K
/content/drive/MyDrive/BISINDO/Datasets/bisindo-augmented/K/body white (2)_aug_21.jpg,K
/content/drive/MyDrive/BISINDO/Datasets/bisindo-augmented/K/body white (2)_aug_22.jpg,K
/content/drive/MyDrive/BISINDO/Datasets/bisindo-augmented/K/body white (2)_aug_23.jpg,K
/content/drive/MyDrive/BISINDO/Datasets/bisindo-augmented/K/body white (2)_aug_24.jpg,K
/content/drive/MyDrive/BISINDO/Datasets/bisindo-augmented/K/body white (2)_aug_25.jpg,K
/content/drive/MyDrive/BISINDO/Datasets/bisindo-augmented/K/body white (2)_aug_26.jpg,K
/content/drive/MyDrive/BISINDO/Datasets/bisindo-augmented/K/body white (2)_aug_27.jpg,K
/content/drive/MyDrive/BISINDO/Datasets/bisindo-augmented/K/body white (2)_aug_28.jpg,K
/content/drive/MyDrive/BISINDO/Datasets/bisindo-augmented/K/body white (2)_aug_29.jpg,K
/content/drive/MyDrive/BISINDO/Datasets/bisindo-augmented/K/body white (2)_aug_30.jpg,K
/content/drive/MyDrive/BISINDO/Datasets/bisindo-augmented/K/body white (2)_aug_31.jpg,K
/content/drive/MyDrive/BISINDO/Datasets/bisindo-augmented/K/body white (2)_aug_32.jpg,K
/content/drive/MyDrive/BISINDO/Datasets/bisindo-augmented/K/body white (2)_aug_33.jpg,K
/content/drive/MyDrive/BISINDO/Datasets/bisindo-augmented/K/body white (2)_aug_34.jpg,K
/content/drive/MyDrive/BISINDO/Datasets/bisindo-augmented/K/body white (2)_aug_35.jpg,K
/content/drive/MyDrive/BISINDO/Datasets/bisindo-augmented/K/body white (2)_aug_36.jpg,K
/content/drive/MyDrive/BISINDO/Datasets/bisindo-augmented/K/body white (2)_aug_37.jpg,K
/content/drive/MyDrive/BISINDO/Datasets/bisindo-augmented/K/body white (2)_aug_38.jpg,K
/content/drive/MyDrive/BISINDO/Datasets/bisindo-augmented/K/body white (2)_aug_39.jpg,K
/content/drive/MyDrive/BISINDO/Datasets/bisindo-augmented/K/body white (2)_aug_40.jpg,K
/content/drive/MyDrive/BISINDO/Datasets/bisindo-augmented/K/body white (2)_aug_41.jpg,K
/content/drive/MyDrive/BISINDO/Datasets/bisindo-augmented/K/body white (2)_aug_42.jpg,K
/content/drive/MyDrive/BISINDO/Datasets/bisindo-augmented/K/body white (2)_aug_43.jpg,K
/content/drive/MyDrive/BISINDO/Datasets/bisindo-augmented/K/body white (2)_aug_44.jpg,K
/content/drive/MyDrive/BISINDO/Datasets/bisindo-augmented/K/body white (2)_aug_45.jpg,K
/content/drive/MyDrive/BISINDO/Datasets/bisindo-augmented/K/body white (2)_aug_46.jpg,K
/content/drive/MyDrive/BISINDO/Datasets/bisindo-augmented/K/body white (2)_aug_47.jpg,K
/content/drive/MyDrive/BISINDO/Datasets/bisindo-augmented/K/body white (2)_aug_48.jpg,K
/content/drive/MyDrive/BISINDO/Datasets/bisindo-augmented/K/body white (2)_aug_49.jpg,K
/content/drive/MyDrive/BISINDO/Datasets/bisindo-augmented/K/body white (3)_aug_0.jpg,K
/content/drive/MyDrive/BISINDO/Datasets/bisindo-augmented/K/body white (3)_aug_1.jpg,K
/content/drive/MyDrive/BISINDO/Datasets/bisindo-augmented/K/body white (3)_aug_2.jpg,K
/content/drive/MyDrive/BISINDO/Datasets/bisindo-augmented/K/body white (3)_aug_3.jpg,K
/content/drive/MyDrive/BISINDO/Datasets/bisindo-augmented/K/body white (3)_aug_4.jpg,K
/content/drive/MyDrive/BISINDO/Datasets/bisindo-augmented/K/body white (3)_aug_5.jpg,K
/content/drive/MyDrive/BISINDO/Datasets/bisindo-augmented/K/body white (3)_aug_6.jpg,K
/content/drive/MyDrive/BISINDO/Datasets/bisindo-augmented/K/body white (3)_aug_7.jpg,K
/content/drive/MyDrive/BISINDO/Datasets/bisindo-augmented/K/body white (3)_aug_8.jpg,K
/content/drive/MyDrive/BISINDO/Datasets/bisindo-augmented/K/body white (3)_aug_9.jpg,K
/content/drive/MyDrive/BISINDO/Datasets/bisindo-augmented/K/body white (3)_aug_10.jpg,K
/content/drive/MyDrive/BISINDO/Datasets/bisindo-augmented/K/body white (3)_aug_11.jpg,K
/content/drive/MyDrive/BISINDO/Datasets/bisindo-augmented/K/body white (3)_aug_12.jpg,K
/content/drive/MyDrive/BISINDO/Datasets/bisindo-augmented/K/body white (3)_aug_13.jpg,K
/content/drive/MyDrive/BISINDO/Datasets/bisindo-augmented/K/body white (3)_aug_14.jpg,K
/content/drive/MyDrive/BISINDO/Datasets/bisindo-augmented/K/body white (3)_aug_15.jpg,K
/content/drive/MyDrive/BISINDO/Datasets/bisindo-augmented/K/body white (3)_aug_16.jpg,K
/content/drive/MyDrive/BISINDO/Datasets/bisindo-augmented/K/body white (3)_aug_17.jpg,K
/content/drive/MyDrive/BISINDO/Datasets/bisindo-augmented/K/body white (3)_aug_18.jpg,K
/content/drive/MyDrive/BISINDO/Datasets/bisindo-augmented/K/body white (3)_aug_19.jpg,K
/content/drive/MyDrive/BISINDO/Datasets/bisindo-augmented/K/body white (3)_aug_20.jpg,K
/content/drive/MyDrive/BISINDO/Datasets/bisindo-augmented/K/body white (3)_aug_21.jpg,K
/content/drive/MyDrive/BISINDO/Datasets/bisindo-augmented/K/body white (3)_aug_22.jpg,K
/content/drive/MyDrive/BISINDO/Datasets/bisindo-augmented/K/body white (3)_aug_23.jpg,K
/content/drive/MyDrive/BISINDO/Datasets/bisindo-augmented/K/body white (3)_aug_24.jpg,K
/content/drive/MyDrive/BISINDO/Datasets/bisindo-augmented/K/body white (3)_aug_25.jpg,K
/content/drive/MyDrive/BISINDO/Datasets/bisindo-augmented/K/body white (3)_aug_26.jpg,K
/content/drive/MyDrive/BISINDO/Datasets/bisindo-augmented/K/body white (3)_aug_27.jpg,K
/content/drive/MyDrive/BISINDO/Datasets/bisindo-augmented/K/body white (3)_aug_28.jpg,K
/content/drive/MyDrive/BISINDO/Datasets/bisindo-augmented/K/body white (3)_aug_29.jpg,K
/content/drive/MyDrive/BISINDO/Datasets/bisindo-augmented/K/body white (3)_aug_30.jpg,K
/content/drive/MyDrive/BISINDO/Datasets/bisindo-augmented/K/body white (3)_aug_31.jpg,K
/content/drive/MyDrive/BISINDO/Datasets/bisindo-augmented/K/body white (3)_aug_32.jpg,K
/content/drive/MyDrive/BISINDO/Datasets/bisindo-augmented/K/body white (3)_aug_33.jpg,K
/content/drive/MyDrive/BISINDO/Datasets/bisindo-augmented/K/body white (3)_aug_34.jpg,K
/content/drive/MyDrive/BISINDO/Datasets/bisindo-augmented/K/body white (3)_aug_35.jpg,K
/content/drive/MyDrive/BISINDO/Datasets/bisindo-augmented/K/body white (3)_aug_36.jpg,K
/content/drive/MyDrive/BISINDO/Datasets/bisindo-augmented/K/body white (3)_aug_37.jpg,K
/content/drive/MyDrive/BISINDO/Datasets/bisindo-augmented/K/body white (3)_aug_38.jpg,K
/content/drive/MyDrive/BISINDO/Datasets/bisindo-augmented/K/body white (3)_aug_39.jpg,K
/content/drive/MyDrive/BISINDO/Datasets/bisindo-augmented/K/body white (3)_aug_40.jpg,K
/content/drive/MyDrive/BISINDO/Datasets/bisindo-augmented/K/body white (3)_aug_41.jpg,K
/content/drive/MyDrive/BISINDO/Datasets/bisindo-augmented/K/body white (3)_aug_42.jpg,K
/content/drive/MyDrive/BISINDO/Datasets/bisindo-augmented/K/body white (3)_aug_43.jpg,K
/content/drive/MyDrive/BISINDO/Datasets/bisindo-augmented/K/body white (3)_aug_44.jpg,K
/content/drive/MyDrive/BISINDO/Datasets/bisindo-augmented/K/body white (3)_aug_45.jpg,K
/content/drive/MyDrive/BISINDO/Datasets/bisindo-augmented/K/body white (3)_aug_46.jpg,K
/content/drive/MyDrive/BISINDO/Datasets/bisindo-augmented/K/body white (3)_aug_47.jpg,K
/content/drive/MyDrive/BISINDO/Datasets/bisindo-augmented/K/body white (3)_aug_48.jpg,K
/content/drive/MyDrive/BISINDO/Datasets/bisindo-augmented/K/body white (3)_aug_49.jpg,K
/content/drive/MyDrive/BISINDO/Datasets/bisindo-augmented/K/body white (4)_aug_0.jpg,K
/content/drive/MyDrive/BISINDO/Datasets/bisindo-augmented/K/body white (4)_aug_1.jpg,K
/content/drive/MyDrive/BISINDO/Datasets/bisindo-augmented/K/body white (4)_aug_2.jpg,K
/content/drive/MyDrive/BISINDO/Datasets/bisindo-augmented/K/body white (4)_aug_3.jpg,K
/content/drive/MyDrive/BISINDO/Datasets/bisindo-augmented/K/body white (4)_aug_4.jpg,K
/content/drive/MyDrive/BISINDO/Datasets/bisindo-augmented/K/body white (4)_aug_5.jpg,K
/content/drive/MyDrive/BISINDO/Datasets/bisindo-augmented/K/body white (4)_aug_6.jpg,K
/content/drive/MyDrive/BISINDO/Datasets/bisindo-augmented/K/body white (4)_aug_7.jpg,K
/content/drive/MyDrive/BISINDO/Datasets/bisindo-augmented/K/body white (4)_aug_8.jpg,K
/content/drive/MyDrive/BISINDO/Datasets/bisindo-augmented/K/body white (4)_aug_9.jpg,K
/content/drive/MyDrive/BISINDO/Datasets/bisindo-augmented/K/body white (4)_aug_10.jpg,K
/content/drive/MyDrive/BISINDO/Datasets/bisindo-augmented/K/body white (4)_aug_11.jpg,K
/content/drive/MyDrive/BISINDO/Datasets/bisindo-augmented/K/body white (4)_aug_12.jpg,K
/content/drive/MyDrive/BISINDO/Datasets/bisindo-augmented/K/body white (4)_aug_13.jpg,K
/content/drive/MyDrive/BISINDO/Datasets/bisindo-augmented/K/body white (4)_aug_14.jpg,K
/content/drive/MyDrive/BISINDO/Datasets/bisindo-augmented/K/body white (4)_aug_15.jpg,K
/content/drive/MyDrive/BISINDO/Datasets/bisindo-augmented/K/body white (4)_aug_16.jpg,K
/content/drive/MyDrive/BISINDO/Datasets/bisindo-augmented/K/body white (4)_aug_17.jpg,K
/content/drive/MyDrive/BISINDO/Datasets/bisindo-augmented/K/body white (4)_aug_18.jpg,K
/content/drive/MyDrive/BISINDO/Datasets/bisindo-augmented/K/body white (4)_aug_19.jpg,K
/content/drive/MyDrive/BISINDO/Datasets/bisindo-augmented/K/body white (4)_aug_20.jpg,K
/content/drive/MyDrive/BISINDO/Datasets/bisindo-augmented/K/body white (4)_aug_21.jpg,K
/content/drive/MyDrive/BISINDO/Datasets/bisindo-augmented/K/body white (4)_aug_22.jpg,K
/content/drive/MyDrive/BISINDO/Datasets/bisindo-augmented/K/body white (4)_aug_23.jpg,K
/content/drive/MyDrive/BISINDO/Datasets/bisindo-augmented/K/body white (4)_aug_24.jpg,K
/content/drive/MyDrive/BISINDO/Datasets/bisindo-augmented/K/body white (4)_aug_25.jpg,K
/content/drive/MyDrive/BISINDO/Datasets/bisindo-augmented/K/body white (4)_aug_26.jpg,K
/content/drive/MyDrive/BISINDO/Datasets/bisindo-augmented/K/body white (4)_aug_27.jpg,K
/content/drive/MyDrive/BISINDO/Datasets/bisindo-augmented/K/body white (4)_aug_28.jpg,K
/content/drive/MyDrive/BISINDO/Datasets/bisindo-augmented/K/body white (4)_aug_29.jpg,K
/content/drive/MyDrive/BISINDO/Datasets/bisindo-augmented/K/body white (4)_aug_30.jpg,K
/content/drive/MyDrive/BISINDO/Datasets/bisindo-augmented/K/body white (4)_aug_31.jpg,K
/content/drive/MyDrive/BISINDO/Datasets/bisindo-augmented/K/body white (4)_aug_32.jpg,K
/content/drive/MyDrive/BISINDO/Datasets/bisindo-augmented/K/body white (4)_aug_33.jpg,K
/content/drive/MyDrive/BISINDO/Datasets/bisindo-augmented/K/body white (4)_aug_34.jpg,K
/content/drive/MyDrive/BISINDO/Datasets/bisindo-augmented/K/body white (4)_aug_35.jpg,K
/content/drive/MyDrive/BISINDO/Datasets/bisindo-augmented/K/body white (4)_aug_36.jpg,K
/content/drive/MyDrive/BISINDO/Datasets/bisindo-augmented/K/body white (4)_aug_37.jpg,K
/content/drive/MyDrive/BISINDO/Datasets/bisindo-augmented/K/body white (4)_aug_38.jpg,K
/content/drive/MyDrive/BISINDO/Datasets/bisindo-augmented/K/body white (4)_aug_39.jpg,K
/content/drive/MyDrive/BISINDO/Datasets/bisindo-augmented/K/body white (4)_aug_40.jpg,K
/content/drive/MyDrive/BISINDO/Datasets/bisindo-augmented/K/body white (4)_aug_41.jpg,K
/content/drive/MyDrive/BISINDO/Datasets/bisindo-augmented/K/body white (4)_aug_42.jpg,K
/content/drive/MyDrive/BISINDO/Datasets/bisindo-augmented/K/body white (4)_aug_43.jpg,K
/content/drive/MyDrive/BISINDO/Datasets/bisindo-augmented/K/body white (4)_aug_44.jpg,K
/content/drive/MyDrive/BISINDO/Datasets/bisindo-augmented/K/body white (4)_aug_45.jpg,K
/content/drive/MyDrive/BISINDO/Datasets/bisindo-augmented/K/body white (4)_aug_46.jpg,K
/content/drive/MyDrive/BISINDO/Datasets/bisindo-augmented/K/body white (4)_aug_47.jpg,K
/content/drive/MyDrive/BISINDO/Datasets/bisindo-augmented/K/body white (4)_aug_48.jpg,K
/content/drive/MyDrive/BISINDO/Datasets/bisindo-augmented/K/body white (4)_aug_49.jpg,K
/content/drive/MyDrive/BISINDO/Datasets/bisindo-augmented/K/wall white (1)_aug_0.jpg,K
/content/drive/MyDrive/BISINDO/Datasets/bisindo-augmented/K/wall white (1)_aug_1.jpg,K
/content/drive/MyDrive/BISINDO/Datasets/bisindo-augmented/K/wall white (1)_aug_2.jpg,K
/content/drive/MyDrive/BISINDO/Datasets/bisindo-augmented/K/wall white (1)_aug_3.jpg,K
/content/drive/MyDrive/BISINDO/Datasets/bisindo-augmented/K/wall white (1)_aug_4.jpg,K
/content/drive/MyDrive/BISINDO/Datasets/bisindo-augmented/K/wall white (1)_aug_5.jpg,K
/content/drive/MyDrive/BISINDO/Datasets/bisindo-augmented/K/wall white (1)_aug_6.jpg,K
/content/drive/MyDrive/BISINDO/Datasets/bisindo-augmented/K/wall white (1)_aug_7.jpg,K
/content/drive/MyDrive/BISINDO/Datasets/bisindo-augmented/K/wall white (1)_aug_8.jpg,K
/content/drive/MyDrive/BISINDO/Datasets/bisindo-augmented/K/wall white (1)_aug_9.jpg,K
/content/drive/MyDrive/BISINDO/Datasets/bisindo-augmented/K/wall white (1)_aug_10.jpg,K
/content/drive/MyDrive/BISINDO/Datasets/bisindo-augmented/K/wall white (1)_aug_11.jpg,K
/content/drive/MyDrive/BISINDO/Datasets/bisindo-augmented/K/wall white (1)_aug_12.jpg,K
/content/drive/MyDrive/BISINDO/Datasets/bisindo-augmented/K/wall white (1)_aug_13.jpg,K
/content/drive/MyDrive/BISINDO/Datasets/bisindo-augmented/K/wall white (1)_aug_14.jpg,K
/content/drive/MyDrive/BISINDO/Datasets/bisindo-augmented/K/wall white (1)_aug_15.jpg,K
/content/drive/MyDrive/BISINDO/Datasets/bisindo-augmented/K/wall white (1)_aug_16.jpg,K
/content/drive/MyDrive/BISINDO/Datasets/bisindo-augmented/K/wall white (1)_aug_17.jpg,K
/content/drive/MyDrive/BISINDO/Datasets/bisindo-augmented/K/wall white (1)_aug_18.jpg,K
/content/drive/MyDrive/BISINDO/Datasets/bisindo-augmented/K/wall white (1)_aug_19.jpg,K
/content/drive/MyDrive/BISINDO/Datasets/bisindo-augmented/K/wall white (1)_aug_20.jpg,K
/content/drive/MyDrive/BISINDO/Datasets/bisindo-augmented/K/wall white (1)_aug_21.jpg,K
/content/drive/MyDrive/BISINDO/Datasets/bisindo-augmented/K/wall white (1)_aug_22.jpg,K
/content/drive/MyDrive/BISINDO/Datasets/bisindo-augmented/K/wall white (1)_aug_23.jpg,K
/content/drive/MyDrive/BISINDO/Datasets/bisindo-augmented/K/wall white (1)_aug_24.jpg,K
/content/drive/MyDrive/BISINDO/Datasets/bisindo-augmented/K/wall white (1)_aug_25.jpg,K
/content/drive/MyDrive/BISINDO/Datasets/bisindo-augmented/K/wall white (1)_aug_26.jpg,K
/content/drive/MyDrive/BISINDO/Datasets/bisindo-augmented/K/wall white (1)_aug_27.jpg,K
/content/drive/MyDrive/BISINDO/Datasets/bisindo-augmented/K/wall white (1)_aug_28.jpg,K
/content/drive/MyDrive/BISINDO/Datasets/bisindo-augmented/K/wall white (1)_aug_29.jpg,K
/content/drive/MyDrive/BISINDO/Datasets/bisindo-augmented/K/wall white (1)_aug_30.jpg,K
/content/drive/MyDrive/BISINDO/Datasets/bisindo-augmented/K/wall white (1)_aug_31.jpg,K
/content/drive/MyDrive/BISINDO/Datasets/bisindo-augmented/K/wall white (1)_aug_32.jpg,K
/content/drive/MyDrive/BISINDO/Datasets/bisindo-augmented/K/wall white (1)_aug_33.jpg,K
/content/drive/MyDrive/BISINDO/Datasets/bisindo-augmented/K/wall white (1)_aug_34.jpg,K
/content/drive/MyDrive/BISINDO/Datasets/bisindo-augmented/K/wall white (1)_aug_35.jpg,K
/content/drive/MyDrive/BISINDO/Datasets/bisindo-augmented/K/wall white (1)_aug_36.jpg,K
/content/drive/MyDrive/BISINDO/Datasets/bisindo-augmented/K/wall white (1)_aug_37.jpg,K
/content/drive/MyDrive/BISINDO/Datasets/bisindo-augmented/K/wall white (1)_aug_38.jpg,K
/content/drive/MyDrive/BISINDO/Datasets/bisindo-augmented/K/wall white (1)_aug_39.jpg,K
/content/drive/MyDrive/BISINDO/Datasets/bisindo-augmented/K/wall white (1)_aug_40.jpg,K
/content/drive/MyDrive/BISINDO/Datasets/bisindo-augmented/K/wall white (1)_aug_41.jpg,K
/content/drive/MyDrive/BISINDO/Datasets/bisindo-augmented/K/wall white (1)_aug_42.jpg,K
/content/drive/MyDrive/BISINDO/Datasets/bisindo-augmented/K/wall white (1)_aug_43.jpg,K
/content/drive/MyDrive/BISINDO/Datasets/bisindo-augmented/K/wall white (1)_aug_44.jpg,K
/content/drive/MyDrive/BISINDO/Datasets/bisindo-augmented/K/wall white (1)_aug_45.jpg,K
/content/drive/MyDrive/BISINDO/Datasets/bisindo-augmented/K/wall white (1)_aug_46.jpg,K
/content/drive/MyDrive/BISINDO/Datasets/bisindo-augmented/K/wall white (1)_aug_47.jpg,K
/content/drive/MyDrive/BISINDO/Datasets/bisindo-augmented/K/wall white (1)_aug_48.jpg,K
/content/drive/MyDrive/BISINDO/Datasets/bisindo-augmented/K/wall white (1)_aug_49.jpg,K
/content/drive/MyDrive/BISINDO/Datasets/bisindo-augmented/K/wall white (2)_aug_0.jpg,K
/content/drive/MyDrive/BISINDO/Datasets/bisindo-augmented/K/wall white (2)_aug_1.jpg,K
/content/drive/MyDrive/BISINDO/Datasets/bisindo-augmented/K/wall white (2)_aug_2.jpg,K
/content/drive/MyDrive/BISINDO/Datasets/bisindo-augmented/K/wall white (2)_aug_3.jpg,K
/content/drive/MyDrive/BISINDO/Datasets/bisindo-augmented/K/wall white (2)_aug_4.jpg,K
/content/drive/MyDrive/BISINDO/Datasets/bisindo-augmented/K/wall white (2)_aug_5.jpg,K
/content/drive/MyDrive/BISINDO/Datasets/bisindo-augmented/K/wall white (2)_aug_6.jpg,K
/content/drive/MyDrive/BISINDO/Datasets/bisindo-augmented/K/wall white (2)_aug_7.jpg,K
/content/drive/MyDrive/BISINDO/Datasets/bisindo-augmented/K/wall white (2)_aug_8.jpg,K
/content/drive/MyDrive/BISINDO/Datasets/bisindo-augmented/K/wall white (2)_aug_9.jpg,K
/content/drive/MyDrive/BISINDO/Datasets/bisindo-augmented/K/wall white (2)_aug_10.jpg,K
/content/drive/MyDrive/BISINDO/Datasets/bisindo-augmented/K/wall white (2)_aug_11.jpg,K
/content/drive/MyDrive/BISINDO/Datasets/bisindo-augmented/K/wall white (2)_aug_12.jpg,K
/content/drive/MyDrive/BISINDO/Datasets/bisindo-augmented/K/wall white (2)_aug_13.jpg,K
/content/drive/MyDrive/BISINDO/Datasets/bisindo-augmented/K/wall white (2)_aug_14.jpg,K
/content/drive/MyDrive/BISINDO/Datasets/bisindo-augmented/K/wall white (2)_aug_15.jpg,K
/content/drive/MyDrive/BISINDO/Datasets/bisindo-augmented/K/wall white (2)_aug_16.jpg,K
/content/drive/MyDrive/BISINDO/Datasets/bisindo-augmented/K/wall white (2)_aug_17.jpg,K
/content/drive/MyDrive/BISINDO/Datasets/bisindo-augmented/K/wall white (2)_aug_18.jpg,K
